subject,rt,Happy,Calm,Sad,AngryStressful,Familiar,title,Condition,Track_ID,X1,ACTIVE,PERCEPTUAL,MUSICAL,SINGING,EMOTIONS,GENERAL,classical,blues,country,dancElectronica,folk,rapHipHop,soulFunk,relgious,alternative,jazz,rock,pop,heavyMetal,SoundtracksThemeSongs,familyIncome,highestFather,highestMother,melodicTraning,melodicCourses,melodicPrivate,harmonicTraning,harmonicCourses,harmonicPrivate,sightsingTraning,sightsingCourses,sightsingPrivate,instrument,age,gender,meds,listMeds,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76
8,10207,1,1,2,9,1,toThisWeveCome,Lyrics,13,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,11925,4,8,3,1,7,dream,Melody,27,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,13292,1,1,2,6,1,owlAPussyCat,Lyrics,2,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,9250,4,8,7,1,1,goognightMoon,Melody,25,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,37322,2,2,3,7,4,noMoreMissNice,Lyrics,16,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,11272,2,7,7,1,8,everyTimeWeSayGoodbye,Melody,23,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,8285,2,2,4,7,1,thatsAll,Lyrics,15,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,10407,3,8,6,1,1,theCrucifixion,Melody,21,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,10194,1,1,2,8,1,toThisWeveCome,Melody,29,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,9771,3,8,7,1,9,iWishYouLove,Lyrics,12,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,9566,6,7,2,1,1,silentMoon,Lyrics,10,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,22722,6,2,3,4,3,takeYouAb,Lyrics,4,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,12549,3,2,6,7,2,thatsAll,Melody,31,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,11685,4,7,5,1,1,willowSong,Lyrics,6,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,14106,4,2,6,4,1,bambi,Lyrics,8,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,12521,6,8,6,1,1,onMusic,Melody,17,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,10629,5,6,5,6,1,theCage,Lyrics,14,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
8,15514,3,2,4,6,3,dancinInTheMoonlightC,Melody,19,5,48,58,41,43,36,113,6,5,5,3,6,4,5,6,5,6,4,5,1,5,4,7,8,1,1,1,1,1,1,1,1,1,violin,23,FEMALE,1,NA,7,4,6,6,4,7,6,4,4,7,6,6,6,6,7,7,7,6,7,7,7,5,4,7,4,7,7,7,7,7,6,2,5,7,7,5,6,6
10,15527,8,9,1,1,1,goognightMoon,Lyrics,9,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,23875,1,4,8,5,1,toThisWeveCome,Lyrics,13,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,11224,5,6,4,1,1,dream,Lyrics,11,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,17185,1,4,4,4,1,theCage,Melody,30,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,17261,7,6,2,2,1,bambi,Melody,24,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,15684,2,5,9,5,1,everyTimeWeSayGoodbye,Lyrics,7,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,7821,4,5,4,5,1,silentMoon,Melody,26,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,8722,6,6,4,5,1,takeYouAb,Melody,20,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,12255,5,5,5,5,7,noMoreMissNice,Melody,32,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,7772,5,5,5,5,1,willowSong,Melody,22,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,12618,1,3,2,5,7,iWishYouLove,Melody,28,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,19580,7,9,1,1,3,onMusic,Lyrics,1,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,11979,5,2,2,9,1,owlAPussyCat,Melody,18,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,10315,1,4,9,5,1,theCrucifixion,Lyrics,5,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,8674,9,9,1,1,3,dancinInTheMoonlightC,Lyrics,3,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,17479,5,4,1,3,7,thatsAll,Melody,31,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,9150,6,6,6,4,1,silentMoon,Lyrics,10,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,10391,5,3,6,9,1,toThisWeveCome,Melody,29,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,8866,1,5,9,5,1,theCrucifixion,Melody,21,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,9253,4,4,4,4,1,theCage,Lyrics,14,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,9706,2,5,8,2,1,everyTimeWeSayGoodbye,Melody,23,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,9935,2,5,9,5,1,goognightMoon,Melody,25,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,8132,6,6,4,5,1,iWishYouLove,Lyrics,12,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,10487,4,6,8,4,1,onMusic,Melody,17,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,8229,8,8,2,3,1,takeYouAb,Lyrics,4,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,10170,4,5,4,4,1,willowSong,Lyrics,6,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,5904,7,7,3,5,1,thatsAll,Lyrics,15,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,15573,4,4,6,8,8,noMoreMissNice,Lyrics,16,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,10093,4,4,6,8,1,owlAPussyCat,Lyrics,2,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,9708,6,6,4,5,1,bambi,Lyrics,8,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,17175,5,5,5,5,7,dancinInTheMoonlightC,Melody,19,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
10,8612,4,5,6,4,8,dream,Melody,27,6,49,38,15,20,34,64,7,7,1,2,1,7,7,6,4,7,4,7,3,6,1,1,1,1,1,1,1,1,1,1,1,1,Piano,19,FEMALE,1,NA,7,1,7,7,3,7,7,3,7,7,6,1,4,2,4,5,4,5,4,2,1,1,1,3,3,1,2,1,6,3,6,1,2,7,7,4,7,7
11,35741,7,8,5,1,9,dancinInTheMoonlightC,Melody,19,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,31232,4,7,6,1,1,iWishYouLove,Lyrics,12,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,30787,3,6,7,1,3,goognightMoon,Melody,25,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,17529,8,1,1,7,1,owlAPussyCat,Lyrics,2,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,40840,9,3,6,7,9,thatsAll,Lyrics,15,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,13122,9,3,1,1,2,takeYouAb,Lyrics,4,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,27864,1,2,8,4,2,willowSong,Lyrics,6,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,56552,6,3,5,8,9,theCage,Lyrics,14,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,14530,6,9,4,2,2,silentMoon,Lyrics,10,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,16633,6,8,4,1,3,onMusic,Melody,17,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,26638,5,9,6,2,1,theCrucifixion,Melody,21,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,20843,6,2,3,9,1,toThisWeveCome,Melody,29,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,27725,7,3,6,6,4,noMoreMissNice,Lyrics,16,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,18488,9,5,5,6,9,thatsAll,Melody,31,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,11997,6,8,6,2,2,everyTimeWeSayGoodbye,Melody,23,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,16063,7,7,6,3,5,dream,Melody,27,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,15660,7,3,6,7,4,bambi,Lyrics,8,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,19882,6,8,5,2,4,onMusic,Lyrics,1,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,18380,8,6,3,2,5,bambi,Melody,24,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,10082,6,7,6,2,2,silentMoon,Melody,26,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,19573,7,8,6,2,3,dream,Lyrics,11,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
11,15031,3,1,6,9,3,toThisWeveCome,Lyrics,13,7,51,57,45,45,31,115,6,5,4,2,2,5,7,5,5,6,7,2,7,4,1,6,6,2,5,1,2,5,1,2,5,1,drums,26,MALE,1,NONEn,7,5,6,5,7,7,4,7,3,6,6,5,7,6,7,7,6,7,7,7,5,7,6,6,7,7,7,7,7,6,6,5,5,5,6,5,4,6
